Vehicle ID,Charger ID,Date,Number of Charging Sessions,Connection Time,Charging Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV098,CH018-CH024,10/09/20,2,,6.143231667,27.71372451,,170.25183,,,49
EV098,CH018-CH024,10/10/20,2,,4.658282778,21.3599785,,99.50082,,,28
EV098,CH018-CH024,10/11/20,1,,5.276360833,39.54765919,,208.66772,,,66.5
EV098,CH018-CH024,10/12/20,2,,7.751391667,36.07509377,,279.6321812,,,86.5
EV098,CH018-CH024,10/13/20,3,,10.04916944,24.5549609,,246.7569628,,,72
EV098,CH018-CH024,10/14/20,2,,10.97827222,21.71133683,,238.352966,,,69.5
EV098,CH018-CH024,10/15/20,2,,8.844652778,28.75110153,,254.29351,,,75
EV098,CH018-CH024,10/16/20,3,,6.310823889,27.74317,,175.08226,,,52
EV098,CH018-CH024,10/17/20,1,,5.997191111,40.89292145,,245.242665,,,80
EV098,CH018-CH024,10/18/20,1,,8.504139444,26.9741937,,229.3923046,,,75
EV098,CH018-CH024,10/19/20,2,,12.00129861,26.3173412,,315.8422704,,,90.5
EV098,CH018-CH024,10/20/20,5,,9.711148889,25.33240225,,246.00673,,,71.5
EV098,CH018-CH024,10/21/20,2,,8.779835833,25.60230217,,224.78401,,,65.5
EV098,CH018-CH024,10/22/20,1,,0.671325,0.823490858,,0.55283,,,
EV098,CH018-CH024,10/28/20,,,1.993887778,5.480082742,,10.92667,,,1
EV098,CH018-CH024,11/03/20,1,,2.046214722,6.274092284,,12.83814,,,1.5
EV098,CH018-CH024,11/17/20,,,3.321140833,18.15097071,,60.28193,,,18
EV098,CH018-CH024,11/18/20,,,0.2240475,0.016023388,,0.00359,,,
EV098,CH018-CH024,11/19/20,,,0.293480556,0.073190539,,0.02148,,,
EV098,CH018-CH024,11/20/20,2,,1.073777778,2.629249793,,2.82323,,,1
EV098,CH018-CH024,01/12/21,2,,3.727292778,15.32272172,,57.11227,,,15
EV098,CH018-CH024,01/14/21,1,,1.163850833,2.029813385,,2.3624,,,
EV098,CH018-CH024,01/15/21,2,,8.2538475,30.08091681,,248.2833,,,74.5
EV098,CH018-CH024,01/16/21,1,,5.772466111,38.49398277,,222.205211,,,70.5
EV098,CH018-CH024,01/17/21,,,2.400651389,2.019155727,,4.847289,,,
EV098,CH018-CH024,01/18/21,3,,6.337695833,33.32129461,,211.18023,,,63
EV098,CH018-CH024,01/19/21,3,,10.334835,26.09463818,,269.68378,,,81
EV098,CH018-CH024,01/20/21,3,,8.778459722,36.34576704,,319.059852,,,101
EV098,CH018-CH024,01/21/21,3,,10.30931694,30.52809366,,314.7237932,,,97
EV098,CH018-CH024,01/22/21,9,,10.20407788,26.52439427,,270.6569848,,,77.5
EV098,CH018-CH024,01/25/21,2,,8.603798333,26.0532571,,224.15697,,,67.5
EV098,CH018-CH024,01/26/21,4,,9.115245,25.08087824,,228.61835,,,67.5
EV098,CH018-CH024,01/27/21,2,,9.992696782,26.66144202,,266.4197059,,,82.5
EV098,CH018-CH024,01/28/21,7,,8.507379885,31.4948113,,267.9383241,,,82.5
EV098,CH018-CH024,01/29/21,3,,8.690002778,33.60900694,,292.0623637,,,88.5
EV098,CH018-CH024,01/30/21,1,,6.697894167,27.34399119,,183.1471591,,,61
EV098,CH018-CH024,01/31/21,19,,4.540715556,20.56591547,,93.38397228,,,24
EV098,CH018-CH024,02/01/21,1,,5.844193889,21.75268385,,127.126902,,,36.5
EV098,CH018-CH024,02/02/21,2,,9.046318889,24.17410128,,218.686629,,,64
EV098,CH018-CH024,02/03/21,2,,7.954395278,25.86235959,,205.719431,,,59.5
EV098,CH018-CH024,02/04/21,1,,3.354676111,7.258853074,,24.351101,,,5.5
EV098,CH018-CH024,02/05/21,2,,8.069816667,28.06109982,,226.447931,,,67.5
EV098,CH018-CH024,02/06/21,1,,1.616203611,4.731713224,,7.647412,,,
EV098,CH018-CH024,02/07/21,1,,1.021532222,2.393822678,,2.445367,,,
EV098,CH018-CH024,02/08/21,3,,8.446630278,28.67189057,,242.180859,,,71.5
EV098,CH018-CH024,02/09/21,2,,10.09539361,27.18098071,,274.402699,,,82
EV098,CH018-CH024,02/10/21,3,,8.960799167,27.47449177,,246.193403,,,75.5
EV098,CH018-CH024,02/11/21,2,,8.808059722,28.31744094,,249.421711,,,74
EV098,CH018-CH024,02/12/21,2,,7.952095833,30.10361105,,239.3868,,,72.5
EV098,CH018-CH024,02/13/21,1,,0.0149025,0.069250126,,0.001032,,,
EV098,CH018-CH024,02/14/21,1,,1.973662778,7.500301048,,14.803065,,,2.5
EV098,CH018-CH024,02/16/21,1,,7.006734722,24.77084989,,173.562774,,,52.5
EV098,CH018-CH024,02/17/21,2,,9.150291111,24.63344928,,225.403232,,,64.5
EV098,CH018-CH024,02/18/21,2,,8.928634167,26.99678209,,241.044391,,,75
EV098,CH018-CH024,02/19/21,2,,9.660541111,23.99629041,,231.81715,,,67
EV098,CH018-CH024,02/20/21,1,,4.565426667,39.51007991,,180.3803724,,,60
EV098,CH018-CH024,02/21/21,1,,4.981266944,11.09617396,,55.27300456,,,12
EV098,CH018-CH024,02/22/21,3,,5.804715,36.58636701,,212.3734334,,,65
EV098,CH018-CH024,02/23/21,3,,11.3860574,22.10998663,,251.7455768,,,76.5
EV098,CH018-CH024,02/24/21,3,,7.612096214,28.5096186,,217.0179598,,,67.5
EV098,CH018-CH024,02/25/21,2,,5.780788056,30.17558963,,174.4386881,,,52
EV098,CH018-CH024,02/26/21,2,,5.932438333,19.98835593,,118.5796889,,,35
EV098,CH018-CH024,02/27/21,1,,3.304140556,35.24663374,,116.459832,,,34
EV098,CH018-CH024,02/28/21,1,,2.806568611,7.173670339,,20.133398,,,4
EV098,CH018-CH024,03/01/21,2,,7.465349444,38.88422443,,290.2843233,,,89.5
EV098,CH018-CH024,03/02/21,2,,11.60682528,20.93537769,,242.9932709,,,68.5
EV098,CH018-CH024,03/03/21,2,,8.226798611,35.14046719,,289.0935467,,,91
EV098,CH018-CH024,03/04/21,3,,9.318343611,21.67174613,,201.9447771,,,56.5
EV098,CH018-CH024,03/05/21,2,,7.848333611,28.3853437,,222.777647,,,65.5
EV098,CH018-CH024,03/06/21,1,,5.908941257,23.44665403,,138.5449014,,,40
EV098,CH018-CH024,03/07/21,,,0.189170688,0.240711945,,0.045535644,,,
EV098,CH018-CH024,03/08/21,2,,7.430361944,26.39848011,,196.150262,,,57
EV098,CH018-CH024,03/09/21,2,,7.081950278,24.40667912,,172.846888,,,50
EV098,CH018-CH024,03/10/21,1,,1.988736944,6.550355509,,13.026934,,,1.5
EV098,CH018-CH024,03/11/21,2,,8.582735833,25.86773429,,222.01593,,,64.5
EV098,CH018-CH024,03/12/21,3,,6.995989722,24.81641396,,173.615377,,,50.5
EV098,CH018-CH024,03/13/21,1,,5.447083611,13.94601523,,75.965111,,,21
EV098,CH018-CH024,03/15/21,2,,8.641181111,25.60090665,,221.222071,,,66.5
EV098,CH018-CH024,03/16/21,2,,7.866640833,21.77929915,,171.329924,,,49
EV098,CH018-CH024,03/17/21,2,,8.765718333,18.7426149,,164.292483,,,47
EV098,CH018-CH024,03/23/21,1,,2.369739444,12.81385009,,30.365486,,,10
EV098,CH018-CH024,03/24/21,2,,3.264295833,4.412985445,,14.40529,,,2
EV098,CH018-CH024,03/25/21,2,,0.973153056,0.705651589,,0.686707,,,
EV098,CH018-CH024,03/26/21,2,,8.561751667,16.22420171,,138.907586,,,49.5
EV098,CH018-CH024,03/29/21,2,,8.023802778,23.68179718,,190.01807,,,53.5
