Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV055,CH009-CH012,,,05/09/2022 15:51:37,05/09/2022 19:22:54,11.2965868942067,14.9040002822876,39.7799987792969,64,100,36
EV055,CH009-CH012,,,05/10/2022 08:58:23,05/10/2022 10:48:00,14.213882591781,14.8599996566772,25.9699993133545,50,71.2,21.2
EV055,CH009-CH012,,,05/10/2022 11:40:42,05/10/2022 13:55:34,14.2179194657396,14.8640003204346,31.9599990844727,60,86,26
EV055,CH009-CH012,,,05/10/2022 15:37:34,05/11/2022 05:50:18,3.52297116688733,14.9289999008179,50.0699996948242,60.8,100,39.2
EV055,CH009-CH012,,,05/11/2022 08:26:29,05/11/2022 10:44:48,14.2580128012183,14.8950004577637,32.8699989318848,63.2,88,24.8
EV055,CH009-CH012,,,05/11/2022 14:00:55,05/12/2022 05:38:08,3.95889123214061,14.9680004119873,61.8400001525879,48,100,52
EV055,CH009-CH012,,,05/12/2022 08:39:29,05/12/2022 12:34:25,14.117573637375,14.7919998168945,55.2799987792969,48,92,44
EV055,CH009-CH012,,,05/12/2022 13:28:17,05/12/2022 13:49:05,13.8097498416005,14.4820003509521,4.78999996185303,95.2,99.2,4
EV055,CH009-CH012,,,05/12/2022 15:47:38,05/13/2022 05:36:41,2.62562923253342,15.1359996795654,36.2799987792969,71.2,100,28.8
EV055,CH009-CH012,,,05/13/2022 09:02:32,05/13/2022 10:08:31,14.0298593172227,14.8640003204346,15.4300003051758,60,72,12
EV055,CH009-CH012,,,05/13/2022 11:07:28,05/13/2022 13:51:01,14.0424096523023,14.6619997024536,38.2799987792969,60.8,91.2,30.4
EV055,CH009-CH012,,,05/16/2022 08:31:42,05/16/2022 10:39:26,14.1281772154311,14.8690004348755,30.0799999237061,60.8,84.8,24
EV055,CH009-CH012,,,05/16/2022 11:42:31,05/16/2022 13:52:04,14.0097049045122,14.6619997024536,30.25,68.8,92.8,24
EV055,CH009-CH012,,,05/16/2022 15:49:13,05/17/2022 05:52:12,3.30967004922965,14.9289999008179,46.5,64,100,36
